filename,width,height,class,xmin,ymin,xmax,ymax
aug0_06 EDF EST-01.jpg,1600,1280,column,472.8556213378906,671.4935302734375,503.06097412109375,693.7306518554688
aug0_06 EDF EST-01.jpg,1600,1280,column,272.02734375,610.1094360351562,302.2326965332031,632.3465576171875
aug0_06 EDF EST-01.jpg,1600,1280,column,1235.946044921875,360.987548828125,1265.195068359375,382.9323425292969
aug0_06 EDF EST-01.jpg,1600,1280,column,1173.605712890625,561.5234985351562,1203.81103515625,583.7606201171875
aug0_06 EDF EST-01.jpg,1600,1280,column,1082.990966796875,857.9842529296875,1113.1962890625,880.2213745117188
aug0_06 EDF EST-01.jpg,1600,1280,column,1236.0030517578125,904.7531127929688,1265.2520751953125,926.6979370117188
aug0_06 EDF EST-01.jpg,1600,1280,column,1287.66162109375,732.322265625,1317.866943359375,754.5593872070312
aug0_06 EDF EST-01.jpg,1600,1280,column,1486.5772705078125,793.1217651367188,1516.7825927734375,815.35888671875
aug0_06 EDF EST-01.jpg,1600,1280,column,1433.9622802734375,965.26025390625,1464.167724609375,987.4974365234375
aug0_06 EDF EST-01.jpg,1600,1280,column,1585.9610595703125,467.97125244140625,1600.0,490.2083740234375
aug0_06 EDF EST-01.jpg,1600,1280,column,1387.04541015625,407.1717529296875,1417.250732421875,429.40887451171875
aug0_06 EDF EST-01.jpg,1600,1280,column,769.007568359375,347.955078125,792.2009887695312,378.4527282714844
aug0_06 EDF EST-01.jpg,1600,1280,column,873.2470092773438,379.81634521484375,895.4840698242188,410.0216979980469
aug0_06 EDF EST-01.jpg,1600,1280,beam,450.7237548828125,120.71263122558594,628.2825927734375,185.38809204101562
aug0_06 EDF EST-01.jpg,1600,1280,beam,353.1732177734375,442.33013916015625,530.0679931640625,507.66961669921875
aug0_06 EDF EST-01.jpg,1600,1280,beam,553.045166015625,504.3782958984375,818.5858764648438,595.94580078125
aug0_06 EDF EST-01.jpg,1600,1280,beam,651.552001953125,181.14041137695312,902.0838623046875,268.9873962402344
aug0_06 EDF EST-01.jpg,1600,1280,beam,777.1920776367188,242.75930786132812,820.529296875,350.50640869140625
aug0_06 EDF EST-01.jpg,1600,1280,beam,881.4315185546875,277.48956298828125,923.8917846679688,382.36767578125
aug0_06 EDF EST-01.jpg,1600,1280,beam,788.7727661132812,355.7932434082031,878.3496704101562,393.5766296386719
aug0_06 EDF EST-01.jpg,1600,1280,beam,714.9310913085938,374.732177734375,795.4923706054688,558.8805541992188
aug0_06 EDF EST-01.jpg,1600,1280,beam,330.78070068359375,128.12158203125,435.20965576171875,435.7406005859375
aug0_06 EDF EST-01.jpg,1600,1280,beam,276.7042236328125,448.490478515625,337.28741455078125,612.6607666015625
aug0_06 EDF EST-01.jpg,1600,1280,beam,297.84814453125,620.8706665039062,475.4069519042969,685.5460815429688
aug0_06 EDF EST-01.jpg,1600,1280,beam,498.6763916015625,682.2547607421875,748.9159545898438,769.1453857421875
aug0_06 EDF EST-01.jpg,1600,1280,beam,765.3863525390625,501.2696533203125,855.4923706054688,762.0287475585938
aug0_06 EDF EST-01.jpg,1600,1280,beam,848.9856567382812,406.59344482421875,884.4306030273438,488.519775390625
aug0_06 EDF EST-01.jpg,1600,1280,beam,855.78466796875,492.3450927734375,1169.1416015625,598.5278930664062
aug0_06 EDF EST-01.jpg,1600,1280,beam,1178.282470703125,375.9964294433594,1246.17333984375,564.0748291015625
aug0_06 EDF EST-01.jpg,1600,1280,beam,1262.643798828125,368.8797912597656,1391.4300537109375,418.6476745605469
aug0_06 EDF EST-01.jpg,1600,1280,beam,925.06103515625,265.6960144042969,1238.41796875,371.8788146972656
aug0_06 EDF EST-01.jpg,1600,1280,beam,1144.8179931640625,356.466064453125,1192.539794921875,478.55804443359375
aug0_06 EDF EST-01.jpg,1600,1280,beam,1505.5989990234375,487.65704345703125,1600.0,800.0576782226562
aug0_06 EDF EST-01.jpg,1600,1280,beam,1414.699462890625,415.3563232421875,1589.3892822265625,479.15484619140625
aug0_06 EDF EST-01.jpg,1600,1280,beam,1087.960205078125,576.82470703125,1184.789306640625,859.5792846679688
aug0_06 EDF EST-01.jpg,1600,1280,beam,1146.284423828125,689.645751953125,1291.08984375,752.11279296875
aug0_06 EDF EST-01.jpg,1600,1280,beam,1239.0595703125,752.11279296875,1297.3836669921875,906.0557861328125
aug0_06 EDF EST-01.jpg,1600,1280,beam,1315.315673828125,740.5068359375,1490.0054931640625,804.3053588867188
aug0_06 EDF EST-01.jpg,1600,1280,beam,1109.76806640625,869.0377807617188,1237.5980224609375,918.5133666992188
aug0_06 EDF EST-01.jpg,1600,1280,beam,1261.8238525390625,915.5143432617188,1436.513671875,979.3128662109375
aug0_06 EDF EST-01.jpg,1600,1280,beam,888.5481567382812,398.8381042480469,1198.079833984375,503.8516845703125
aug0_06 EDF EST-01.jpg,1600,1280,beam,1084.569580078125,338.05084228515625,1132.291259765625,460.142822265625
aug0_06 EDF EST-01.jpg,1600,1280,beam,1112.706787109375,394.1563720703125,1164.987060546875,420.5398254394531
aug0_06 EDF EST-01.jpg,1600,1280,beam,1452.984130859375,812.8075561523438,1512.105712890625,972.1961669921875
aug0_06 EDF EST-01.jpg,1600,1280,slab,342.9206237792969,129.05258178710938,808.0970458984375,550.4036865234375
aug0_06 EDF EST-01.jpg,1600,1280,slab,741.4158935546875,370.4844970703125,876.754638671875,583.5136108398438
aug0_06 EDF EST-01.jpg,1600,1280,slab,220.30979919433594,131.78125,415.7621154785156,586.8652954101562
aug0_06 EDF EST-01.jpg,1600,1280,slab,287.30322265625,450.08551025390625,814.1218872070312,761.0977783203125
aug0_06 EDF EST-01.jpg,1600,1280,slab,859.2922973632812,409.144775390625,1195.528564453125,587.3442993164062
aug0_06 EDF EST-01.jpg,1600,1280,slab,1095.753173828125,405.63226318359375,1160.5230712890625,475.71441650390625
aug0_06 EDF EST-01.jpg,1600,1280,slab,1155.3375244140625,358.72509765625,1234.9102783203125,491.41943359375
aug0_06 EDF EST-01.jpg,1600,1280,slab,1151.7587890625,377.5914306640625,1600.0,796.550048828125
aug0_06 EDF EST-01.jpg,1600,1280,slab,1098.266845703125,709.4362182617188,1284.9515380859375,906.0811767578125
aug0_06 EDF EST-01.jpg,1600,1280,slab,1251.4918212890625,749.218505859375,1500.258056640625,967.43994140625
aug0_06 EDF EST-01.jpg,1600,1280,column,424.02606201171875,112.82038879394531,454.2314453125,135.05751037597656
aug0_06 EDF EST-01.jpg,1600,1280,column,624.8543701171875,174.20448303222656,655.0596923828125,196.44161987304688
aug0_06 EDF EST-01.jpg,1600,1280,column,898.3633422851562,257.80377197265625,928.5686645507812,280.0408935546875
aug0_06 EDF EST-01.jpg,1600,1280,column,326.10382080078125,433.18927001953125,356.3091735839844,455.4263916015625
aug0_06 EDF EST-01.jpg,1600,1280,column,527.224365234375,493.6170654296875,557.4297485351562,515.8541870117188
aug0_06 EDF EST-01.jpg,1600,1280,column,829.9638671875,481.5838623046875,859.212890625,503.5286865234375
aug0_06 EDF EST-01.jpg,1600,1280,column,746.3645629882812,755.0928344726562,776.5699462890625,777.3299560546875
aug0_06 EDF EST-01.jpg,1600,1280,column,472.8556213378906,671.4935302734375,503.06097412109375,693.7306518554688
aug0_06 EDF EST-01.jpg,1600,1280,column,272.02734375,610.1094360351562,302.2326965332031,632.3465576171875
aug0_06 EDF EST-01.jpg,1600,1280,column,1235.946044921875,360.987548828125,1265.195068359375,382.9323425292969
aug0_06 EDF EST-01.jpg,1600,1280,column,1173.605712890625,561.5234985351562,1203.81103515625,583.7606201171875
aug0_06 EDF EST-01.jpg,1600,1280,column,1082.990966796875,857.9842529296875,1113.1962890625,880.2213745117188
aug0_06 EDF EST-01.jpg,1600,1280,column,1236.0030517578125,904.7531127929688,1265.2520751953125,926.6979370117188
aug0_06 EDF EST-01.jpg,1600,1280,column,1287.66162109375,732.322265625,1317.866943359375,754.5593872070312
aug0_06 EDF EST-01.jpg,1600,1280,column,1486.5772705078125,793.1217651367188,1516.7825927734375,815.35888671875
aug0_06 EDF EST-01.jpg,1600,1280,column,1433.9622802734375,965.26025390625,1464.167724609375,987.4974365234375
aug0_06 EDF EST-01.jpg,1600,1280,column,1585.9610595703125,467.97125244140625,1600.0,490.2083740234375
aug0_06 EDF EST-01.jpg,1600,1280,column,1387.04541015625,407.1717529296875,1417.250732421875,429.40887451171875
aug0_06 EDF EST-01.jpg,1600,1280,column,769.007568359375,347.955078125,792.2009887695312,378.4527282714844
aug0_06 EDF EST-01.jpg,1600,1280,column,873.2470092773438,379.81634521484375,895.4840698242188,410.0216979980469
aug0_06 EDF EST-01.jpg,1600,1280,beam,450.7237548828125,120.71263122558594,628.2825927734375,185.38809204101562
aug0_06 EDF EST-01.jpg,1600,1280,beam,353.1732177734375,442.33013916015625,530.0679931640625,507.66961669921875
aug0_06 EDF EST-01.jpg,1600,1280,beam,553.045166015625,504.3782958984375,818.5858764648438,595.94580078125
aug0_06 EDF EST-01.jpg,1600,1280,beam,651.552001953125,181.14041137695312,902.0838623046875,268.9873962402344
aug0_06 EDF EST-01.jpg,1600,1280,beam,777.1920776367188,242.75930786132812,820.529296875,350.50640869140625
aug0_06 EDF EST-01.jpg,1600,1280,beam,881.4315185546875,277.48956298828125,923.8917846679688,382.36767578125
aug0_06 EDF EST-01.jpg,1600,1280,beam,788.7727661132812,355.7932434082031,878.3496704101562,393.5766296386719
aug0_06 EDF EST-01.jpg,1600,1280,beam,714.9310913085938,374.732177734375,795.4923706054688,558.8805541992188
aug0_06 EDF EST-01.jpg,1600,1280,beam,330.78070068359375,128.12158203125,435.20965576171875,435.7406005859375
aug0_06 EDF EST-01.jpg,1600,1280,beam,276.7042236328125,448.490478515625,337.28741455078125,612.6607666015625
aug0_06 EDF EST-01.jpg,1600,1280,beam,297.84814453125,620.8706665039062,475.4069519042969,685.5460815429688
aug0_06 EDF EST-01.jpg,1600,1280,beam,498.6763916015625,682.2547607421875,748.9159545898438,769.1453857421875
aug0_06 EDF EST-01.jpg,1600,1280,beam,765.3863525390625,501.2696533203125,855.4923706054688,762.0287475585938
aug0_06 EDF EST-01.jpg,1600,1280,beam,848.9856567382812,406.59344482421875,884.4306030273438,488.519775390625
aug0_06 EDF EST-01.jpg,1600,1280,beam,855.78466796875,492.3450927734375,1169.1416015625,598.5278930664062
aug0_06 EDF EST-01.jpg,1600,1280,beam,1178.282470703125,375.9964294433594,1246.17333984375,564.0748291015625
aug0_06 EDF EST-01.jpg,1600,1280,beam,1262.643798828125,368.8797912597656,1391.4300537109375,418.6476745605469
aug0_06 EDF EST-01.jpg,1600,1280,beam,925.06103515625,265.6960144042969,1238.41796875,371.8788146972656
aug0_06 EDF EST-01.jpg,1600,1280,beam,1144.8179931640625,356.466064453125,1192.539794921875,478.55804443359375
aug0_06 EDF EST-01.jpg,1600,1280,beam,1505.5989990234375,487.65704345703125,1600.0,800.0576782226562
aug0_06 EDF EST-01.jpg,1600,1280,beam,1414.699462890625,415.3563232421875,1589.3892822265625,479.15484619140625
aug0_06 EDF EST-01.jpg,1600,1280,beam,1087.960205078125,576.82470703125,1184.789306640625,859.5792846679688
aug0_06 EDF EST-01.jpg,1600,1280,beam,1146.284423828125,689.645751953125,1291.08984375,752.11279296875
aug0_06 EDF EST-01.jpg,1600,1280,beam,1239.0595703125,752.11279296875,1297.3836669921875,906.0557861328125
aug0_06 EDF EST-01.jpg,1600,1280,beam,1315.315673828125,740.5068359375,1490.0054931640625,804.3053588867188
aug0_06 EDF EST-01.jpg,1600,1280,beam,1109.76806640625,869.0377807617188,1237.5980224609375,918.5133666992188
aug0_06 EDF EST-01.jpg,1600,1280,beam,1261.8238525390625,915.5143432617188,1436.513671875,979.3128662109375
aug0_06 EDF EST-01.jpg,1600,1280,beam,888.5481567382812,398.8381042480469,1198.079833984375,503.8516845703125
aug0_06 EDF EST-01.jpg,1600,1280,beam,1084.569580078125,338.05084228515625,1132.291259765625,460.142822265625
aug0_06 EDF EST-01.jpg,1600,1280,beam,1112.706787109375,394.1563720703125,1164.987060546875,420.5398254394531
aug0_06 EDF EST-01.jpg,1600,1280,beam,1452.984130859375,812.8075561523438,1512.105712890625,972.1961669921875
aug0_06 EDF EST-01.jpg,1600,1280,slab,342.6283264160156,128.09625244140625,809.3456420898438,551.65234375
aug0_06 EDF EST-01.jpg,1600,1280,slab,287.30322265625,451.04180908203125,814.7859497070312,761.3900756835938
aug0_06 EDF EST-01.jpg,1600,1280,slab,741.4158935546875,370.4844970703125,876.754638671875,583.5136108398438
aug0_06 EDF EST-01.jpg,1600,1280,slab,860.2486572265625,409.4371032714844,1195.528564453125,587.3442993164062
aug0_06 EDF EST-01.jpg,1600,1280,slab,1098.266845703125,709.4362182617188,1285.9078369140625,906.3734741210938
aug0_06 EDF EST-01.jpg,1600,1280,slab,1096.04541015625,405.63226318359375,1161.4793701171875,475.05035400390625
aug0_06 EDF EST-01.jpg,1600,1280,slab,1155.3375244140625,358.72509765625,1235.86669921875,491.7117919921875
aug0_06 EDF EST-01.jpg,1600,1280,slab,1152.4228515625,375.9710998535156,1600.0,797.50634765625
aug0_06 EDF EST-01.jpg,1600,1280,slab,1250.0302734375,748.26220703125,1501.5067138671875,972.5137939453125
aug0_06 EDF EST-01.jpg,1600,1280,slab,220.30979919433594,130.82492065429688,416.054443359375,586.8652954101562
aug0_EDF 03 - EST-07.jpg,1600,1280,column,594.0,401.0,611.0,415.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,774.0,527.0,790.0,541.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,774.0,402.0,791.0,415.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,594.0,524.0,608.0,540.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,594.0,681.0,611.0,695.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,773.0,678.0,791.0,693.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,994.0,527.0,1011.0,541.0
aug0_EDF 03 - EST-07.jpg,1600,1280,column,994.0,681.0,1010.0,695.0
aug0_EDF 03 - EST-07.jpg,1600,1280,beam,613.0,400.0,772.0,415.0
aug0_EDF 03 - EST-07.jpg,1600,1280,beam,607.0,526.0,772.0,541.0
aug0_EDF 03 - EST-07.jpg,1600,1280,beam,773.0,416.0,786.0,527.0
aug0_EDF 03 - EST-07.jpg,1600,1280,beam,568.0,415.0,581.0,525.0
aug0_EDF 03 - EST-07.jpg,1600,1280,beam,568.0,400.0,593.0,415.0
aug0_EDF 03 - EST-07.jpg,1600,1280,beam,567.0,526.0,592.0,540.0
aug0_EDF 03 - EST-07.jpg,1600,1280,slab,581.0,414.0,773.0,527.0
aug0_EDF 07-EST-02.jpg,1600,1280,column,339.2623596191406,347.8927917480469,359.00445556640625,359.40899658203125
aug0_EDF 07-EST-02.jpg,1600,1280,column,641.9745483398438,347.8927917480469,662.5391845703125,359.40899658203125
aug0_EDF 07-EST-02.jpg,1600,1280,column,640.329345703125,561.7655029296875,660.89404296875,573.28173828125
aug0_EDF 07-EST-02.jpg,1600,1280,column,339.2623596191406,561.7655029296875,359.00445556640625,573.28173828125
aug0_EDF 07-EST-02.jpg,1600,1280,column,640.329345703125,838.1548461914062,660.89404296875,849.6710815429688
aug0_EDF 07-EST-02.jpg,1600,1280,column,339.2623596191406,1052.027587890625,359.00445556640625,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,column,339.2623596191406,838.1548461914062,359.8270568847656,849.6710815429688
aug0_EDF 07-EST-02.jpg,1600,1280,column,641.9745483398438,1052.027587890625,661.7166137695312,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,column,893.686279296875,347.8927917480469,914.2509155273438,359.40899658203125
aug0_EDF 07-EST-02.jpg,1600,1280,column,1205.4468994140625,347.8927917480469,1226.0115966796875,359.40899658203125
aug0_EDF 07-EST-02.jpg,1600,1280,column,1205.4468994140625,561.7655029296875,1226.0115966796875,572.4591064453125
aug0_EDF 07-EST-02.jpg,1600,1280,column,893.686279296875,561.7655029296875,914.2509155273438,573.28173828125
aug0_EDF 07-EST-02.jpg,1600,1280,column,893.686279296875,835.6870727539062,918.3638916015625,849.6710815429688
aug0_EDF 07-EST-02.jpg,1600,1280,column,1206.2694091796875,1052.027587890625,1226.0115966796875,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,column,893.686279296875,1052.027587890625,913.4283447265625,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,column,1205.4468994140625,838.1548461914062,1226.0115966796875,849.6710815429688
aug0_EDF 07-EST-02.jpg,1600,1280,beam,359.8270568847656,560.9429321289062,640.329345703125,572.4591064453125
aug0_EDF 07-EST-02.jpg,1600,1280,beam,359.00445556640625,347.0701904296875,639.5067749023438,359.40899658203125
aug0_EDF 07-EST-02.jpg,1600,1280,beam,650.2003784179688,360.2315979003906,661.7166137695312,558.4751586914062
aug0_EDF 07-EST-02.jpg,1600,1280,beam,339.2623596191406,358.58642578125,350.7785949707031,557.6525268554688
aug0_EDF 07-EST-02.jpg,1600,1280,beam,350.7785949707031,699.1375732421875,650.2003784179688,709.8312377929688
aug0_EDF 07-EST-02.jpg,1600,1280,beam,359.8270568847656,838.9774169921875,640.329345703125,850.49365234375
aug0_EDF 07-EST-02.jpg,1600,1280,beam,360.6496276855469,1052.027587890625,641.1519165039062,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,650.2003784179688,574.1043090820312,662.5391845703125,837.332275390625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,338.4397888183594,574.1043090820312,350.7785949707031,837.332275390625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,339.2623596191406,851.3162231445312,350.7785949707031,1050.3824462890625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,651.0230102539062,852.1388549804688,662.5391845703125,1050.3824462890625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,893.686279296875,361.0541687011719,905.2024536132812,560.1203002929688
aug0_EDF 07-EST-02.jpg,1600,1280,beam,662.5391845703125,558.4751586914062,892.8636474609375,568.34619140625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,914.2509155273438,347.0701904296875,1204.624267578125,358.58642578125
aug0_EDF 07-EST-02.jpg,1600,1280,beam,913.4283447265625,560.1203002929688,1203.8016357421875,571.6365356445312
aug0_EDF 07-EST-02.jpg,1600,1280,beam,1215.31787109375,360.2315979003906,1226.8341064453125,559.2977294921875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,892.8636474609375,573.28173828125,905.2024536132812,837.332275390625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,1191.462890625,571.6365356445312,1202.9791259765625,839.800048828125
aug0_EDF 07-EST-02.jpg,1600,1280,beam,919.1864624023438,841.4451904296875,1204.624267578125,849.6710815429688
aug0_EDF 07-EST-02.jpg,1600,1280,beam,915.0735473632812,1052.027587890625,1204.624267578125,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,893.686279296875,850.49365234375,904.3798828125,1051.2049560546875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,1215.31787109375,850.49365234375,1226.8341064453125,1051.2049560546875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,661.7166137695312,645.66943359375,892.8636474609375,655.5404663085938
aug0_EDF 07-EST-02.jpg,1600,1280,beam,661.7166137695312,756.7186889648438,892.8636474609375,766.5897216796875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,661.7166137695312,869.4131469726562,892.8636474609375,879.2842407226562
aug0_EDF 07-EST-02.jpg,1600,1280,beam,661.7166137695312,1052.85009765625,892.8636474609375,1063.5438232421875
aug0_EDF 07-EST-02.jpg,1600,1280,beam,772.7659301757812,880.9293823242188,782.636962890625,1052.027587890625
aug0_EDF 07-EST-02.jpg,1600,1280,beam,743.975341796875,768.2349243164062,754.6690063476562,867.7680053710938
aug0_EDF 07-EST-02.jpg,1600,1280,beam,702.8460083007812,569.9913940429688,713.5396118164062,644.0242309570312
aug0_EDF 07-EST-02.jpg,1600,1280,slab,350.7785949707031,359.40899658203125,650.2003784179688,561.7655029296875
aug0_EDF 07-EST-02.jpg,1600,1280,slab,905.2024536132812,359.40899658203125,1214.495361328125,561.7655029296875
aug0_EDF 07-EST-02.jpg,1600,1280,slab,904.3798828125,850.49365234375,1215.31787109375,1052.027587890625
aug0_EDF 07-EST-02.jpg,1600,1280,slab,905.2024536132812,571.6365356445312,1192.2855224609375,699.9601440429688
aug0_EDF 07-EST-02.jpg,1600,1280,slab,905.2024536132812,709.0086059570312,1193.9306640625,838.9774169921875
aug0_EDF 07-EST-02.jpg,1600,1280,slab,662.5391845703125,655.5404663085938,892.8636474609375,757.541259765625
aug0_EDF 07-EST-02.jpg,1600,1280,slab,284.1490173339844,737.7991943359375,339.2623596191406,838.1548461914062
aug0_EDF 07-EST-02.jpg,1600,1280,slab,351.6011657714844,849.6710815429688,651.0230102539062,1052.027587890625
aug0_EDF 07-EST-02.jpg,1600,1280,slab,350.7785949707031,572.4591064453125,651.0230102539062,699.9601440429688
aug0_EDF 07-EST-02.jpg,1600,1280,slab,349.95599365234375,709.8312377929688,650.2003784179688,838.1548461914062
aug0_EDF 07-EST-02.jpg,1600,1280,slab,782.636962890625,878.4616088867188,892.8636474609375,1052.027587890625
aug0_EDF 07-EST-02.jpg,1600,1280,slab,810.6049194335938,568.34619140625,893.686279296875,645.66943359375
aug0_EDF 07-EST-02.jpg,1600,1280,slab,662.5391845703125,600.4271240234375,702.0233764648438,646.4920043945312
aug0_EDF 07-EST-02.jpg,1600,1280,slab,1225.18896484375,469.6357116699219,1273.7215576171875,572.4591064453125
aug0_EDF 07-EST-02.jpg,1600,1280,slab,1202.9791259765625,838.1548461914062,1226.0115966796875,942.6234741210938
aug0_EDF 07-EST-02.jpg,1600,1280,slab,661.7166137695312,766.5897216796875,744.7979125976562,868.590576171875
aug0_06 EDF EST-07.jpg,1600,1280,column,880.6421508789062,481.674072265625,896.6921997070312,490.5907897949219
aug0_06 EDF EST-07.jpg,1600,1280,column,963.8648681640625,481.674072265625,972.1871337890625,489.9963684082031
aug0_06 EDF EST-07.jpg,1600,1280,column,943.0591430664062,554.7911987304688,952.5703125,570.8412475585938
aug0_06 EDF EST-07.jpg,1600,1280,column,878.8587646484375,554.7911987304688,887.7755126953125,570.246826171875
aug0_06 EDF EST-07.jpg,1600,1280,column,671.396484375,606.5081176757812,687.4465942382812,614.8303833007812
aug0_06 EDF EST-07.jpg,1600,1280,column,671.9909057617188,481.674072265625,687.4465942382812,489.9963684082031
aug0_06 EDF EST-07.jpg,1600,1280,slab,688.041015625,489.40191650390625,964.4592895507812,563.7078857421875
aug0_06 EDF EST-07.jpg,1600,1280,beam,680.3131713867188,491.18524169921875,687.4465942382812,605.9136962890625
aug0_06 EDF EST-07.jpg,1600,1280,beam,688.041015625,564.3023681640625,878.2643432617188,570.246826171875
aug0_06 EDF EST-07.jpg,1600,1280,beam,888.3699340820312,563.7078857421875,943.0591430664062,570.8412475585938
aug0_06 EDF EST-07.jpg,1600,1280,beam,953.164794921875,563.7078857421875,972.1871337890625,570.246826171875
aug0_06 EDF EST-07.jpg,1600,1280,beam,965.0537109375,490.5907897949219,972.1871337890625,563.1134643554688
aug0_06 EDF EST-07.jpg,1600,1280,beam,897.2866821289062,481.674072265625,963.2703857421875,488.8074645996094
aug0_06 EDF EST-07.jpg,1600,1280,beam,688.041015625,481.674072265625,880.6421508789062,488.8074645996094
aug0_E014-EST-06.jpg,1600,1280,column,950.5057983398438,675.9496459960938,967.86279296875,708.349365234375
aug0_E014-EST-06.jpg,1600,1280,column,950.5057983398438,844.8910522460938,969.0198974609375,878.4478759765625
aug0_E014-EST-06.jpg,1600,1280,column,677.4224853515625,843.73388671875,695.9366455078125,877.290771484375
aug0_E014-EST-06.jpg,1600,1280,column,677.4224853515625,674.7925415039062,694.7794799804688,708.349365234375
aug0_E014-EST-06.jpg,1600,1280,column,545.5093994140625,674.7925415039062,562.8663940429688,707.1922607421875
aug0_E014-EST-06.jpg,1600,1280,column,545.5093994140625,843.73388671875,562.8663940429688,877.290771484375
aug0_E014-EST-06.jpg,1600,1280,beam,564.0234985351562,862.248046875,677.4224853515625,877.290771484375
aug0_E014-EST-06.jpg,1600,1280,beam,562.8663940429688,674.7925415039062,677.4224853515625,688.6781616210938
aug0_E014-EST-06.jpg,1600,1280,beam,499.2240905761719,863.4051513671875,545.5093994140625,877.290771484375
aug0_E014-EST-06.jpg,1600,1280,beam,500.3812255859375,674.7925415039062,545.5093994140625,689.8352661132812
aug0_E014-EST-06.jpg,1600,1280,beam,680.8939208984375,708.349365234375,695.9366455078125,843.73388671875
aug0_E014-EST-06.jpg,1600,1280,beam,499.2240905761719,689.8352661132812,515.4239501953125,863.4051513671875
aug0_E014-EST-06.jpg,1600,1280,slab,564.0234985351562,842.5767822265625,677.4224853515625,861.0908813476562
aug0_E014-EST-05.jpg,1600,1280,column,637.0,816.0,653.0,845.0
aug0_E014-EST-05.jpg,1600,1280,column,889.0,816.0,905.0,845.0
aug0_E014-EST-05.jpg,1600,1280,column,889.0,668.0,906.0,698.0
aug0_E014-EST-05.jpg,1600,1280,column,637.0,669.0,653.0,697.0
aug0_E014-EST-05.jpg,1600,1280,column,1003.0,816.0,1020.0,845.0
aug0_E014-EST-05.jpg,1600,1280,column,1003.0,668.0,1020.0,698.0
aug0_E014-EST-05.jpg,1600,1280,column,638.0,532.0,666.0,547.0
aug0_E014-EST-05.jpg,1600,1280,column,991.0,536.0,1019.0,552.0
aug0_E014-EST-05.jpg,1600,1280,beam,653.0,832.0,889.0,845.0
aug0_E014-EST-05.jpg,1600,1280,beam,893.0,697.0,905.0,815.0
aug0_E014-EST-05.jpg,1600,1280,beam,638.0,698.0,650.0,816.0
aug0_E014-EST-05.jpg,1600,1280,beam,637.0,547.0,651.0,668.0
aug0_E014-EST-05.jpg,1600,1280,beam,666.0,536.0,991.0,548.0
aug0_E014-EST-05.jpg,1600,1280,beam,1019.0,536.0,1058.0,547.0
aug0_E014-EST-05.jpg,1600,1280,beam,1046.0,547.0,1059.0,669.0
aug0_E014-EST-05.jpg,1600,1280,beam,1019.0,668.0,1059.0,682.0
aug0_E014-EST-05.jpg,1600,1280,beam,905.0,669.0,1003.0,681.0
aug0_E014-EST-05.jpg,1600,1280,beam,653.0,669.0,889.0,681.0
aug0_E014-EST-05.jpg,1600,1280,slab,654.0,681.0,889.0,831.0
aug0_E014-EST-05.jpg,1600,1280,slab,651.0,548.0,1046.0,669.0
aug0_06 EDF EST-06.jpg,1600,1280,slab,524.0,388.0,649.0,511.0
aug0_06 EDF EST-06.jpg,1600,1280,column,636.0,374.0,663.0,388.0
aug0_06 EDF EST-06.jpg,1600,1280,column,509.0,374.0,523.0,388.0
aug0_06 EDF EST-06.jpg,1600,1280,column,542.0,497.0,558.0,524.0
aug0_06 EDF EST-06.jpg,1600,1280,column,651.0,497.0,666.0,524.0
aug0_06 EDF EST-06.jpg,1600,1280,beam,649.0,389.0,663.0,496.0
aug0_06 EDF EST-06.jpg,1600,1280,beam,509.0,389.0,523.0,512.0
aug0_06 EDF EST-06.jpg,1600,1280,beam,509.0,511.0,541.0,524.0
aug0_06 EDF EST-06.jpg,1600,1280,beam,559.0,511.0,649.0,524.0
aug0_06 EDF EST-06.jpg,1600,1280,beam,524.0,374.0,635.0,387.0
aug0_06 EDF EST-06.jpg,1600,1280,column,988.0,374.0,1015.0,389.0
aug0_06 EDF EST-06.jpg,1600,1280,column,988.0,584.0,1015.0,599.0
aug0_EDF 03 - EST-08.jpg,1600,1280,column,948.6171875,467.7987976074219,966.4078369140625,488.8641357421875
aug0_EDF 03 - EST-08.jpg,1600,1280,column,774.9003295898438,524.5243530273438,794.3565063476562,542.670654296875
